"nr_num_infection_gloves","d_completed","cd_regio"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"1500","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"1","2020-04-02","VLA"
"2","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"10","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"0","2020-04-02","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","WAL"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"21","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"21","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"8","2020-04-03","VLA"
"21","2020-04-03","VLA"
"10","2020-04-03","VLA"
"1500","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"4","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"21","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","WAL"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"20","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"21","2020-04-04","VLA"
"21","2020-04-04","VLA"
"40","2020-04-04","VLA"
"10","2020-04-04","VLA"
"","2020-04-04","VLA"
"21","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"2","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"300","2020-04-04","VLA"
"","2020-04-04","VLA"
"1500","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-05","WAL"
"","2020-04-05","VLA"
"21","2020-04-05","VLA"
"21","2020-04-05","VLA"
"","2020-04-05","VLA"
"","2020-04-05","VLA"
"","2020-04-05","VLA"
"20","2020-04-05","VLA"
"","2020-04-05","VLA"
"","2020-04-05","VLA"
"","2020-04-05","VLA"
"100","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"3","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","WAL"
"6","2020-04-06","VLA"
"","2020-04-06","VLA"
"5","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"20","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"6","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"10","2020-04-08","VLA"
"","2020-04-08","VLA"
"100","2020-04-08","VLA"
"200","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"8","2020-04-08","VLA"
"","2020-04-08","VLA"
"180","2020-04-08","VLA"
"","2020-04-08","VLA"
"4","2020-04-08","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"2","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"5","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"10","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"50","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"40","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"10","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"50","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"15","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"21","2020-04-10","VLA"
"","2020-04-10","VLA"
"100","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"2","2020-04-10","VLA"
"21","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"15","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"4000","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"21","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"300","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"4000","2020-04-11","VLA"
"15","2020-04-11","VLA"
"1","2020-04-11","VLA"
"2","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"6","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-12","VLA"
"","2020-04-12","VLA"
"4000","2020-04-12","VLA"
"","2020-04-12","VLA"
"","2020-04-12","VLA"
"","2020-04-12","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"4","2020-04-13","VLA"
"","2020-04-13","VLA"
"4000","2020-04-13","VLA"
"10","2020-04-13","VLA"
"","2020-04-13","VLA"
"15","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"300","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"21","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"20","2020-04-14","VLA"
"","2020-04-14","VLA"
"21","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"1500","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"20","2020-04-14","VLA"
"4000","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-15","VLA"
"21","2020-04-15","VLA"
"9","2020-04-15","VLA"
"2","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"4","2020-04-15","VLA"
"20","2020-04-15","VLA"
"","2020-04-15","VLA"
"10","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"21","2020-04-15","VLA"
"21","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"40","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"15","2020-04-15","VLA"
"4","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"","2020-04-15","VLA"
"21","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"21","2020-04-16","VLA"
"","2020-04-16","VLA"
"4","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"20","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"1500","2020-04-16","VLA"
"20","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"21","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"40","2020-04-16","VLA"
"50","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"","2020-04-16","VLA"
"10","2020-04-16","VLA"
"21","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"40","2020-04-17","VLA"
"","2020-04-17","VLA"
"20","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"20","2020-04-17","VLA"
"15","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"10","2020-04-17","VLA"
"21","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","WAL"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"21","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"","2020-04-17","VLA"
"4","2020-04-17","VLA"
"","2020-04-17","VLA"
"2","2020-04-17","VLA"
"","2020-04-18","VLA"
"","2020-04-18","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"30","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"40","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-19","VLA"
"1500","2020-04-19","VLA"
"3","2020-04-19","VLA"
"","2020-04-19","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"40","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"30","2020-04-20","VLA"
"","2020-04-20","VLA"
"15","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"21","2020-04-20","VLA"
"","2020-04-20","VLA"
"","2020-04-20","VLA"
"10","2020-04-20","VLA"
"21","2020-04-20","VLA"
"21","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"21","2020-04-21","VLA"
"3","2020-04-21","VLA"
"40","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"21","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"2","2020-04-21","VLA"
"","2020-04-21","VLA"
"15","2020-04-21","VLA"
"4","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"20","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-21","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"15","2020-04-22","VLA"
"6","2020-04-22","VLA"
"","2020-04-22","VLA"
"10","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"30","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","WAL"
"","2020-04-22","VLA"
"40","2020-04-22","VLA"
"","2020-04-22","VLA"
"2","2020-04-22","VLA"
"","2020-04-22","VLA"
"2","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"21","2020-04-22","VLA"
"","2020-04-22","VLA"
"10","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-22","VLA"
"21","2020-04-22","VLA"
"","2020-04-22","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"30","2020-04-23","VLA"
"2","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"15","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"21","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"","2020-04-23","VLA"
"20","2020-04-23","VLA"
"40","2020-04-23","VLA"
"21","2020-04-23","VLA"
"21","2020-04-23","VLA"
"","2020-04-24","VLA"
"21","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"15","2020-04-24","VLA"
"","2020-04-24","VLA"
"30","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"4","2020-04-24","VLA"
"","2020-04-24","VLA"
"40","2020-04-24","VLA"
"","2020-04-25","VLA"
"40","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"50","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-26","VLA"
"40","2020-04-26","VLA"
"","2020-04-26","VLA"
"","2020-04-26","VLA"
"","2020-04-26","VLA"
"","2020-04-26","VLA"
"","2020-04-26","VLA"
"","2020-04-26","VLA"
"","2020-04-26","VLA"
"","2020-04-26","VLA"
"30","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"20","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"15","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"30","2020-04-28","VLA"
"20","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"21","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"15","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"21","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"5","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"21","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-28","VLA"
"","2020-04-29","VLA"
"2","2020-04-29","VLA"
"","2020-04-29","VLA"
"15","2020-04-29","VLA"
"21","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"21","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"","2020-04-29","VLA"
"21","2020-04-29","VLA"
"","2020-04-29","VLA"
"20","2020-04-29","VLA"
"","2020-04-29","VLA"
"30","2020-04-29","VLA"
"5","2020-04-29","VLA"
"2","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"21","2020-04-30","VLA"
"21","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"5","2020-04-30","VLA"
"21","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"4","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"","2020-04-30","VLA"
"15","2020-05-01","VLA"
"","2020-05-01","VLA"
"","2020-05-01","VLA"
"","2020-05-01","VLA"
"","2020-05-01","VLA"
"300","2020-05-01","VLA"
"","2020-05-01","VLA"
"","2020-05-02","VLA"
"","2020-05-02","VLA"
"","2020-05-02","VLA"
"","2020-05-02","VLA"
"","2020-05-02","VLA"
"15","2020-05-02","VLA"
"","2020-05-02","VLA"
"","2020-05-02","VLA"
"300","2020-05-02","VLA"
"","2020-05-02","VLA"
"","2020-05-02","VLA"
"","2020-05-02","VLA"
"","2020-05-03","VLA"
"","2020-05-03","VLA"
"","2020-05-03","VLA"
"","2020-05-03","VLA"
"","2020-05-03","VLA"
"","2020-05-04","VLA"
"21","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"30","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
