"nr_num_consultations_phone","d_completed","cd_regio"
"16","2020-03-27","WAL"
"6","2020-03-27","WAL"
"11","2020-03-27","WAL"
"10","2020-03-27","BRU"
"5","2020-03-27","VLA"
"14","2020-03-27","VLA"
"13","2020-03-27","VLA"
"8","2020-03-27","VLA"
"9","2020-03-27","WAL"
"88","2020-03-27","VLA"
"6","2020-03-27","VLA"
"50","2020-03-27","VLA"
"38","2020-03-27","VLA"
"26","2020-03-27","VLA"
"7","2020-03-27","VLA"
"16","2020-03-27","WAL"
"5","2020-03-27","VLA"
"9","2020-03-27","WAL"
"22","2020-03-27","BRU"
"31","2020-03-27","VLA"
"42","2020-03-27","WAL"
"103","2020-03-27","VLA"
"8","2020-03-27","VLA"
"13","2020-03-27","WAL"
"37","2020-03-27","BRU"
"11","2020-03-27","WAL"
"56","2020-03-27","BRU"
"7","2020-03-27","VLA"
"30","2020-03-27","WAL"
"44","2020-03-27","VLA"
"41","2020-03-27","WAL"
"12","2020-03-27","WAL"
"6","2020-03-27","VLA"
"15","2020-03-27","VLA"
"35","2020-03-27","WAL"
"10","2020-03-27","VLA"
"10","2020-03-27","VLA"
"14","2020-03-27","VLA"
"28","2020-03-27","WAL"
"27","2020-03-27","VLA"
"48","2020-03-27","VLA"
"25","2020-03-27","VLA"
"6","2020-03-27","VLA"
"35","2020-03-27","WAL"
"27","2020-03-27","VLA"
"3","2020-03-27","VLA"
"30","2020-03-27","VLA"
"5","2020-03-27","VLA"
"11","2020-03-27","VLA"
"19","2020-03-27","VLA"
"4","2020-03-27","VLA"
"73","2020-03-27","WAL"
"13","2020-03-27","VLA"
"17","2020-03-27","VLA"
"70","2020-03-27","VLA"
"15","2020-03-27","VLA"
"24","2020-03-27","BRU"
"15","2020-03-27","VLA"
"18","2020-03-27","VLA"
"28","2020-03-27","WAL"
"90","2020-03-27","BRU"
"64","2020-03-27","VLA"
"12","2020-03-27","VLA"
"14","2020-03-27","WAL"
"40","2020-03-27","WAL"
"0","2020-03-27","VLA"
"10","2020-03-27","WAL"
"25","2020-03-27","VLA"
"8","2020-03-27","VLA"
"8","2020-03-27","WAL"
"15","2020-03-27","VLA"
"12","2020-03-27","VLA"
"27","2020-03-27","VLA"
"20","2020-03-27","VLA"
"16","2020-03-27","WAL"
"22","2020-03-27","VLA"
"13","2020-03-27","BRU"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"7","2020-03-27","VLA"
"35","2020-03-27","WAL"
"21","2020-03-27","VLA"
"95","2020-03-27","WAL"
"2","2020-03-27","WAL"
"12","2020-03-27","VLA"
"12","2020-03-27","VLA"
"60","2020-03-27","VLA"
"3","2020-03-27","VLA"
"8","2020-03-27","VLA"
"19","2020-03-27","VLA"
"30","2020-03-27","VLA"
"29","2020-03-27","WAL"
"72","2020-03-27","WAL"
"18","2020-03-27","WAL"
"6","2020-03-27","VLA"
"40","2020-03-27","WAL"
"15","2020-03-27","WAL"
"5","2020-03-27","VLA"
"47","2020-03-27","VLA"
"114","2020-03-27","VLA"
"3","2020-03-27","VLA"
"7","2020-03-27","VLA"
"3","2020-03-27","VLA"
"20","2020-03-27","VLA"
"3","2020-03-27","BRU"
"30","2020-03-27","WAL"
"10","2020-03-27","VLA"
"80","2020-03-27","VLA"
"29","2020-03-27","WAL"
"8","2020-03-27","VLA"
"10","2020-03-27","BRU"
"21","2020-03-27","WAL"
"20","2020-03-27","VLA"
"2","2020-03-27","VLA"
"12","2020-03-27","VLA"
"10","2020-03-27","BRU"
"25","2020-03-27","VLA"
"5","2020-03-27","VLA"
"2","2020-03-27","VLA"
"8","2020-03-27","WAL"
"9","2020-03-27","VLA"
"15","2020-03-27","VLA"
"29","2020-03-27","WAL"
"61","2020-03-27","VLA"
"3","2020-03-27","VLA"
"10","2020-03-27","VLA"
"45","2020-03-27","VLA"
"17","2020-03-27","WAL"
"18","2020-03-27","WAL"
"25","2020-03-27","VLA"
"14","2020-03-27","VLA"
"30","2020-03-27","VLA"
"35","2020-03-27","WAL"
"21","2020-03-27","WAL"
"4","2020-03-27","BRU"
"8","2020-03-27","VLA"
"20","2020-03-27","VLA"
"52","2020-03-27","VLA"
"60","2020-03-27","WAL"
"26","2020-03-27","VLA"
"38","2020-03-27","WAL"
"26","2020-03-27","VLA"
"5","2020-03-27","VLA"
"48","2020-03-27","BRU"
"106","2020-03-27","VLA"
"6","2020-03-27","VLA"
"17","2020-03-27","WAL"
"13","2020-03-27","VLA"
"38","2020-03-27","WAL"
"35","2020-03-27","VLA"
"27","2020-03-27","BRU"
"39","2020-03-27","VLA"
"20","2020-03-27","VLA"
"9","2020-03-27","WAL"
"52","2020-03-27","VLA"
"68","2020-03-27","VLA"
"38","2020-03-27","BRU"
"8","2020-03-27","WAL"
"3","2020-03-27","VLA"
"35","2020-03-27","VLA"
"60","2020-03-27","VLA"
"2","2020-03-27","VLA"
"24","2020-03-27","WAL"
"28","2020-03-27","VLA"
"50","2020-03-27","VLA"
"17","2020-03-27","WAL"
"10","2020-03-27","VLA"
"29","2020-03-27","VLA"
"7","2020-03-27","VLA"
"20","2020-03-27","WAL"
"8","2020-03-27","VLA"
"25","2020-03-27","WAL"
"44","2020-03-27","WAL"
"33","2020-03-27","VLA"
"12","2020-03-27","VLA"
"20","2020-03-27","BRU"
"17","2020-03-27","WAL"
"22","2020-03-27","VLA"
"17","2020-03-27","VLA"
"28","2020-03-27","WAL"
"82","2020-03-27","BRU"
"100","2020-03-27","WAL"
"14","2020-03-27","WAL"
"15","2020-03-27","WAL"
"29","2020-03-27","VLA"
"10","2020-03-27","WAL"
"8","2020-03-27","VLA"
"10","2020-03-27","BRU"
"5","2020-03-27","VLA"
"4","2020-03-27","VLA"
"58","2020-03-27","VLA"
"19","2020-03-27","VLA"
"8","2020-03-27","BRU"
"17","2020-03-27","VLA"
"15","2020-03-27","WAL"
"4","2020-03-27","VLA"
"19","2020-03-27","VLA"
"17","2020-03-27","VLA"
"19","2020-03-27","BRU"
"12","2020-03-27","BRU"
"52","2020-03-27","BRU"
"30","2020-03-27","VLA"
"13","2020-03-27","VLA"
"102","2020-03-27","WAL"
"44","2020-03-27","WAL"
"19","2020-03-27","WAL"
"12","2020-03-27","VLA"
"21","2020-03-27","WAL"
"38","2020-03-27","VLA"
"20","2020-03-27","WAL"
"10","2020-03-27","VLA"
"3","2020-03-27","VLA"
"83","2020-03-27","VLA"
"12","2020-03-27","WAL"
"10","2020-03-27","VLA"
"12","2020-03-27","VLA"
"25","2020-03-27","WAL"
"6","2020-03-27","VLA"
"13","2020-03-27","WAL"
"40","2020-03-27","WAL"
"47","2020-03-27","BRU"
"12","2020-03-27","VLA"
"25","2020-03-27","VLA"
"12","2020-03-27","WAL"
"25","2020-03-27","VLA"
"34","2020-03-27","VLA"
"4","2020-03-27","VLA"
"21","2020-03-27","VLA"
"3","2020-03-27","WAL"
"45","2020-03-27","VLA"
"14","2020-03-27","WAL"
"41","2020-03-27","VLA"
"20","2020-03-27","VLA"
"11","2020-03-27","WAL"
"3","2020-03-27","VLA"
"27","2020-03-27","VLA"
"1","2020-03-27","VLA"
"26","2020-03-27","WAL"
"82","2020-03-27","VLA"
"11","2020-03-27","WAL"
"16","2020-03-27","WAL"
"20","2020-03-27","WAL"
"11","2020-03-27","VLA"
"5","2020-03-27","VLA"
"10","2020-03-27","VLA"
"13","2020-03-27","WAL"
"18","2020-03-27","WAL"
"15","2020-03-27","VLA"
"30","2020-03-27","VLA"
"3","2020-03-27","VLA"
"4","2020-03-27","VLA"
"5","2020-03-27","VLA"
"15","2020-03-27","VLA"
"47","2020-03-27","WAL"
"28","2020-03-27","VLA"
"15","2020-03-27","VLA"
"27","2020-03-27","VLA"
"23","2020-03-27","VLA"
"17","2020-03-27","WAL"
"650","2020-03-27","VLA"
"15","2020-03-27","BRU"
"3","2020-03-27","VLA"
"26","2020-03-27","WAL"
"10","2020-03-27","VLA"
"9","2020-03-27","VLA"
"30","2020-03-27","WAL"
"20","2020-03-27","BRU"
"12","2020-03-27","VLA"
"20","2020-03-27","WAL"
"5","2020-03-27","VLA"
"6","2020-03-27","VLA"
"62","2020-03-27","WAL"
"22","2020-03-27","VLA"
"1","2020-03-27","VLA"
"0","2020-03-27","WAL"
"40","2020-03-27","VLA"
"30","2020-03-27","WAL"
"18","2020-03-27","VLA"
"27","2020-03-27","WAL"
"31","2020-03-27","VLA"
"40","2020-03-27","WAL"
"4","2020-03-27","VLA"
"4","2020-03-27","WAL"
"70","2020-03-27","VLA"
"30","2020-03-27","WAL"
"10","2020-03-27","BRU"
"18","2020-03-27","VLA"
"2","2020-03-27","VLA"
"12","2020-03-27","BRU"
"13","2020-03-27","WAL"
"14","2020-03-27","VLA"
"6","2020-03-27","VLA"
"5","2020-03-27","WAL"
"65","2020-03-27","VLA"
"15","2020-03-27","WAL"
"6","2020-03-27","WAL"
"9","2020-03-27","BRU"
"2","2020-03-27","BRU"
"25","2020-03-27","WAL"
"5","2020-03-27","VLA"
"17","2020-03-27","VLA"
"45","2020-03-27","VLA"
"18","2020-03-27","WAL"
"25","2020-03-27","WAL"
"3","2020-03-27","VLA"
"50","2020-03-27","VLA"
"2","2020-03-27","VLA"
"15","2020-03-27","WAL"
"23","2020-03-27","VLA"
"22","2020-03-27","VLA"
"65","2020-03-27","BRU"
"10","2020-03-27","BRU"
"21","2020-03-27","WAL"
"4","2020-03-27","BRU"
"20","2020-03-27","WAL"
"36","2020-03-27","WAL"
"13","2020-03-27","BRU"
"45","2020-03-27","WAL"
"6","2020-03-27","VLA"
"13","2020-03-27","WAL"
"2","2020-03-27","VLA"
"15","2020-03-27","VLA"
"70","2020-03-27","VLA"
"40","2020-03-27","VLA"
"10","2020-03-27","WAL"
"15","2020-03-27","BRU"
"62","2020-03-27","VLA"
"30","2020-03-27","VLA"
"50","2020-03-27","VLA"
"6","2020-03-27","VLA"
"9","2020-03-27","VLA"
"60","2020-03-27","VLA"
"30","2020-03-27","WAL"
"12","2020-03-27","VLA"
"37","2020-03-27","WAL"
"30","2020-03-27","VLA"
"25","2020-03-27","WAL"
"18","2020-03-27","VLA"
"9","2020-03-27","VLA"
"46","2020-03-27","VLA"
"20","2020-03-27","VLA"
"33","2020-03-27","WAL"
"6","2020-03-27","WAL"
"10","2020-03-27","VLA"
"3","2020-03-27","VLA"
"40","2020-03-27","VLA"
"39","2020-03-27","BRU"
"23","2020-03-27","WAL"
"6","2020-03-27","VLA"
"5","2020-03-27","VLA"
"17","2020-03-27","WAL"
"39","2020-03-27","VLA"
"40","2020-03-27","VLA"
"20","2020-03-27","BRU"
"11","2020-03-27","VLA"
"13","2020-03-27","VLA"
"31","2020-03-27","BRU"
"4","2020-03-27","VLA"
"14","2020-03-27","WAL"
"100","2020-03-27","VLA"
"1","2020-03-27","VLA"
"56","2020-03-27","VLA"
"11","2020-03-27","WAL"
"58","2020-03-27","VLA"
"40","2020-03-27","VLA"
"9","2020-03-27","WAL"
"5","2020-03-27","VLA"
"11","2020-03-27","BRU"
"21","2020-03-27","VLA"
"9","2020-03-27","WAL"
"50","2020-03-27","WAL"
"16","2020-03-27","VLA"
"10","2020-03-27","WAL"
"39","2020-03-27","WAL"
"28","2020-03-27","VLA"
"66","2020-03-27","VLA"
"6","2020-03-27","VLA"
"40","2020-03-27","VLA"
"59","2020-03-27","VLA"
"31","2020-03-27","WAL"
"25","2020-03-27","WAL"
"26","2020-03-27","VLA"
"15","2020-03-27","WAL"
"28","2020-03-27","VLA"
"10","2020-03-27","VLA"
"26","2020-03-27","VLA"
"18","2020-03-27","VLA"
"57","2020-03-27","BRU"
"65","2020-03-27","VLA"
"45","2020-03-27","VLA"
"25","2020-03-27","WAL"
"40","2020-03-27","WAL"
"5","2020-03-27","WAL"
"83","2020-03-27","BRU"
"45","2020-03-27","WAL"
"4","2020-03-27","VLA"
"16","2020-03-27","VLA"
"10","2020-03-27","VLA"
"13","2020-03-27","WAL"
"15","2020-03-27","BRU"
"5","2020-03-27","VLA"
"25","2020-03-27","VLA"
"13","2020-03-27","WAL"
"70","2020-03-27","VLA"
"5","2020-03-27","WAL"
"40","2020-03-27","VLA"
"5","2020-03-27","VLA"
"15","2020-03-27","BRU"
"54","2020-03-27","VLA"
"15","2020-03-27","VLA"
"25","2020-03-27","VLA"
"23","2020-03-27","BRU"
"30","2020-03-27","VLA"
"50","2020-03-27","WAL"
"11","2020-03-27","WAL"
"8","2020-03-27","VLA"
"8","2020-03-27","VLA"
"6","2020-03-27","VLA"
"47","2020-03-27","VLA"
"2","2020-03-27","VLA"
"5","2020-03-27","VLA"
"15","2020-03-27","VLA"
"4","2020-03-27","VLA"
"23","2020-03-27","VLA"
"6","2020-03-27","BRU"
"50","2020-03-27","VLA"
"10","2020-03-27","WAL"
"13","2020-03-27","BRU"
"70","2020-03-27","WAL"
"11","2020-03-27","WAL"
"16","2020-03-27","VLA"
"71","2020-03-27","WAL"
"36","2020-03-27","VLA"
"37","2020-03-27","VLA"
"5","2020-03-27","BRU"
"33","2020-03-27","VLA"
"25","2020-03-27","WAL"
"9","2020-03-27","VLA"
"4","2020-03-27","VLA"
"23","2020-03-27","VLA"
"20","2020-03-27","WAL"
"12","2020-03-27","VLA"
"11","2020-03-27","WAL"
"5","2020-03-27","WAL"
"25","2020-03-27","WAL"
"50","2020-03-27","VLA"
"0","2020-03-27","VLA"
"10","2020-03-27","WAL"
"11","2020-03-27","VLA"
"13","2020-03-27","WAL"
"19","2020-03-27","VLA"
"15","2020-03-27","WAL"
"28","2020-03-27","WAL"
"130","2020-03-27","WAL"
"5","2020-03-27","VLA"
"22","2020-03-27","WAL"
"36","2020-03-27","WAL"
"14","2020-03-27","VLA"
"3","2020-03-27","BRU"
"3","2020-03-27","VLA"
"4","2020-03-27","VLA"
"40","2020-03-27","VLA"
"59","2020-03-27","VLA"
"7","2020-03-27","VLA"
"22","2020-03-27","BRU"
"20","2020-03-27","VLA"
"15","2020-03-27","VLA"
"4","2020-03-27","VLA"
"25","2020-03-27","VLA"
"37","2020-03-27","VLA"
"8","2020-03-27","VLA"
"10","2020-03-27","WAL"
"30","2020-03-27","VLA"
"5","2020-03-27","WAL"
"50","2020-03-27","WAL"
"4","2020-03-27","WAL"
"25","2020-03-27","WAL"
"40","2020-03-27","WAL"
"24","2020-03-27","WAL"
"7","2020-03-27","WAL"
"40","2020-03-27","VLA"
"18","2020-03-27","BRU"
"5","2020-03-28","WAL"
"3","2020-03-28","WAL"
"4","2020-03-28","WAL"
"5","2020-03-28","VLA"
"9","2020-03-28","BRU"
"5","2020-03-28","WAL"
"7","2020-03-28","WAL"
"2","2020-03-28","VLA"
"9","2020-03-28","VLA"
"2","2020-03-28","VLA"
"2","2020-03-28","WAL"
"4","2020-03-28","VLA"
"17","2020-03-28","WAL"
"2","2020-03-28","BRU"
"5","2020-03-28","VLA"
"32","2020-03-28","VLA"
"20","2020-03-28","BRU"
"20","2020-03-28","WAL"
"10","2020-03-28","VLA"
"3","2020-03-28","VLA"
"19","2020-03-28","VLA"
"5","2020-03-28","VLA"
"7","2020-03-28","VLA"
"20","2020-03-28","VLA"
"3","2020-03-28","WAL"
"8","2020-03-28","VLA"
"12","2020-03-28","VLA"
"5","2020-03-28","VLA"
"30","2020-03-28","WAL"
"20","2020-03-28","BRU"
"6","2020-03-28","VLA"
"4","2020-03-28","WAL"
"60","2020-03-28","WAL"
"13","2020-03-28","WAL"
"5","2020-03-28","VLA"
"18","2020-03-28","VLA"
"17","2020-03-28","VLA"
"10","2020-03-28","VLA"
"2","2020-03-28","VLA"
"18","2020-03-28","VLA"
"4","2020-03-28","VLA"
"5","2020-03-28","WAL"
"6","2020-03-28","WAL"
"34","2020-03-28","BRU"
"10","2020-03-28","VLA"
"1","2020-03-28","VLA"
"2","2020-03-28","WAL"
"5","2020-03-28","VLA"
"10","2020-03-28","VLA"
"66","2020-03-28","WAL"
"25","2020-03-28","VLA"
"8","2020-03-28","WAL"
"6","2020-03-28","WAL"
"1","2020-03-28","VLA"
"3","2020-03-28","VLA"
"20","2020-03-28","WAL"
"3","2020-03-28","BRU"
"6","2020-03-28","WAL"
"3","2020-03-28","WAL"
"33","2020-03-28","WAL"
"15","2020-03-28","VLA"
"0","2020-03-28","WAL"
"8","2020-03-28","WAL"
"3","2020-03-28","VLA"
"19","2020-03-28","VLA"
"20","2020-03-28","WAL"
"15","2020-03-28","VLA"
"25","2020-03-28","BRU"
"4","2020-03-28","VLA"
"2","2020-03-28","VLA"
"0","2020-03-28","VLA"
"5","2020-03-28","VLA"
"6","2020-03-28","WAL"
"3","2020-03-28","VLA"
"5","2020-03-28","WAL"
"4","2020-03-28","WAL"
"12","2020-03-28","VLA"
"7","2020-03-28","WAL"
"6","2020-03-28","WAL"
"12","2020-03-28","WAL"
"23","2020-03-28","VLA"
"50","2020-03-28","VLA"
"3","2020-03-28","VLA"
"9","2020-03-28","BRU"
"6","2020-03-28","VLA"
"11","2020-03-28","WAL"
"20","2020-03-28","WAL"
"70","2020-03-28","WAL"
"16","2020-03-28","WAL"
"5","2020-03-28","VLA"
"12","2020-03-28","WAL"
"10","2020-03-28","WAL"
"22","2020-03-28","WAL"
"6","2020-03-28","VLA"
"64","2020-03-28","VLA"
"4","2020-03-28","VLA"
"3","2020-03-28","VLA"
"9","2020-03-28","WAL"
"7","2020-03-28","VLA"
"6","2020-03-28","BRU"
"6","2020-03-28","WAL"
"7","2020-03-28","VLA"
"19","2020-03-28","WAL"
"2","2020-03-28","VLA"
"11","2020-03-28","VLA"
"2","2020-03-28","VLA"
"6","2020-03-28","WAL"
"4","2020-03-28","BRU"
"4","2020-03-28","BRU"
"9","2020-03-28","WAL"
"21","2020-03-28","WAL"
"4","2020-03-28","BRU"
"8","2020-03-28","VLA"
"9","2020-03-28","WAL"
"2","2020-03-28","WAL"
"38","2020-03-28","WAL"
"3","2020-03-28","VLA"
"4","2020-03-28","BRU"
"7","2020-03-28","BRU"
"1","2020-03-28","VLA"
"27","2020-03-28","VLA"
"11","2020-03-28","VLA"
"1","2020-03-28","BRU"
"18","2020-03-28","WAL"
"7","2020-03-28","BRU"
"4","2020-03-28","VLA"
"37","2020-03-28","BRU"
"4","2020-03-28","VLA"
"5","2020-03-28","WAL"
"14","2020-03-28","BRU"
"24","2020-03-28","WAL"
"5","2020-03-28","BRU"
"18","2020-03-28","BRU"
"4","2020-03-28","VLA"
"4","2020-03-28","BRU"
"6","2020-03-28","WAL"
"10","2020-03-28","BRU"
"4","2020-03-28","VLA"
"12","2020-03-28","WAL"
"1","2020-03-29","VLA"
"10","2020-03-29","WAL"
"20","2020-03-29","VLA"
"5","2020-03-29","BRU"
"5","2020-03-29","WAL"
"20","2020-03-29","WAL"
"24","2020-03-29","VLA"
"0","2020-03-29","BRU"
"25","2020-03-29","WAL"
"25","2020-03-29","WAL"
"1","2020-03-29","BRU"
"38","2020-03-29","BRU"
"2","2020-03-29","WAL"
"0","2020-03-29","WAL"
"80","2020-03-29","WAL"
"0","2020-03-29","VLA"
"23","2020-03-29","WAL"
"5","2020-03-29","BRU"
"2","2020-03-29","WAL"
"2","2020-03-29","VLA"
"22","2020-03-29","VLA"
"0","2020-03-29","WAL"
"1","2020-03-29","VLA"
"30","2020-03-29","WAL"
"11","2020-03-29","WAL"
"30","2020-03-29","WAL"
"1","2020-03-29","WAL"
"2","2020-03-29","VLA"
"1","2020-03-29","WAL"
"2","2020-03-29","WAL"
"9","2020-03-29","VLA"
"4","2020-03-29","BRU"
"3","2020-03-29","WAL"
"22","2020-03-29","VLA"
"5","2020-03-29","WAL"
"10","2020-03-29","WAL"
"20","2020-03-29","WAL"
"1","2020-03-29","VLA"
"30","2020-03-29","VLA"
"8","2020-03-29","BRU"
"11","2020-03-29","WAL"
"7","2020-03-29","BRU"
"2","2020-03-29","WAL"
"70","2020-03-29","WAL"
"3","2020-03-29","WAL"
"18","2020-03-29","WAL"
"1","2020-03-29","WAL"
"3","2020-03-29","VLA"
"4","2020-03-29","BRU"
"4","2020-03-29","BRU"
"19","2020-03-29","VLA"
"3","2020-03-29","VLA"
"5","2020-03-29","BRU"
"7","2020-03-29","WAL"
"5","2020-03-29","VLA"
"4","2020-03-29","WAL"
"0","2020-03-29","WAL"
"10","2020-03-29","WAL"
"20","2020-03-29","WAL"
"10","2020-03-29","BRU"
"3","2020-03-29","VLA"
"12","2020-03-29","BRU"
"1","2020-03-29","BRU"
"10","2020-03-29","VLA"
"2","2020-03-29","VLA"
"2","2020-03-29","WAL"
"20","2020-03-29","WAL"
"1","2020-03-29","VLA"
"3","2020-03-29","BRU"
"0","2020-03-29","WAL"
"4","2020-03-29","VLA"
"0","2020-03-29","VLA"
"30","2020-03-29","WAL"
"0","2020-03-29","VLA"
"15","2020-03-30","VLA"
"10","2020-03-30","VLA"
"14","2020-03-30","VLA"
"14","2020-03-30","WAL"
"6","2020-03-30","VLA"
"122","2020-03-30","VLA"
"69","2020-03-30","WAL"
"15","2020-03-30","VLA"
"35","2020-03-30","WAL"
"28","2020-03-30","VLA"
"13","2020-03-30","VLA"
"21","2020-03-30","VLA"
"20","2020-03-30","WAL"
"30","2020-03-30","VLA"
"70","2020-03-30","VLA"
"43","2020-03-30","VLA"
"10","2020-03-30","BRU"
"25","2020-03-30","WAL"
"45","2020-03-30","WAL"
"20","2020-03-30","WAL"
"18","2020-03-30","VLA"
"6","2020-03-30","BRU"
"27","2020-03-30","VLA"
"45","2020-03-30","WAL"
"47","2020-03-30","BRU"
"0","2020-03-30","BRU"
"20","2020-03-30","VLA"
"16","2020-03-30","VLA"
"20","2020-03-30","VLA"
"20","2020-03-30","BRU"
"23","2020-03-30","WAL"
"12","2020-03-30","VLA"
"56","2020-03-30","WAL"
"5","2020-03-30","WAL"
"56","2020-03-30","VLA"
"78","2020-03-30","WAL"
"16","2020-03-30","WAL"
"15","2020-03-30","BRU"
"16","2020-03-30","WAL"
"15","2020-03-30","VLA"
"45","2020-03-30","VLA"
"6","2020-03-30","VLA"
"100","2020-03-30","VLA"
"45","2020-03-30","VLA"
"12","2020-03-30","WAL"
"27","2020-03-30","VLA"
"3","2020-03-30","WAL"
"29","2020-03-30","VLA"
"12","2020-03-30","VLA"
"25","2020-03-30","VLA"
"55","2020-03-30","WAL"
"7","2020-03-30","BRU"
"12","2020-03-30","VLA"
"23","2020-03-30","WAL"
"65","2020-03-30","VLA"
"40","2020-03-30","VLA"
"8","2020-03-30","WAL"
"29","2020-03-30","WAL"
"28","2020-03-30","WAL"
"42","2020-03-30","VLA"
"27","2020-03-30","VLA"
"5","2020-03-30","VLA"
"40","2020-03-30","WAL"
"15","2020-03-30","VLA"
"20","2020-03-30","WAL"
"36","2020-03-30","WAL"
"146","2020-03-30","VLA"
"59","2020-03-30","VLA"
"24","2020-03-30","VLA"
"47","2020-03-30","WAL"
"8","2020-03-30","WAL"
"40","2020-03-30","VLA"
"10","2020-03-30","VLA"
"25","2020-03-30","VLA"
"13","2020-03-30","VLA"
"45","2020-03-30","WAL"
"20","2020-03-30","WAL"
"32","2020-03-30","WAL"
"22","2020-03-30","BRU"
"30","2020-03-30","VLA"
"37","2020-03-30","BRU"
"133","2020-03-30","VLA"
"8","2020-03-30","VLA"
"7","2020-03-30","VLA"
"46","2020-03-30","VLA"
"154","2020-03-30","BRU"
"40","2020-03-30","VLA"
"19","2020-03-30","VLA"
"15","2020-03-30","VLA"
"11","2020-03-30","VLA"
"26","2020-03-30","BRU"
"81","2020-03-30","WAL"
"12","2020-03-30","VLA"
"4","2020-03-30","WAL"
"18","2020-03-30","VLA"
"47","2020-03-30","WAL"
"28","2020-03-30","WAL"
"22","2020-03-30","VLA"
"18","2020-03-30","VLA"
"18","2020-03-30","BRU"
"63","2020-03-30","VLA"
"20","2020-03-30","WAL"
"25","2020-03-30","WAL"
"40","2020-03-30","WAL"
"78","2020-03-30","VLA"
"8","2020-03-30","BRU"
"12","2020-03-30","VLA"
"90","2020-03-30","WAL"
"4","2020-03-30","BRU"
"26","2020-03-30","WAL"
"10","2020-03-30","VLA"
"9","2020-03-30","BRU"
"40","2020-03-30","VLA"
"15","2020-03-30","VLA"
"117","2020-03-30","VLA"
"20","2020-03-30","WAL"
"50","2020-03-30","WAL"
"50","2020-03-30","VLA"
"20","2020-03-30","VLA"
"14","2020-03-30","VLA"
"45","2020-03-30","WAL"
"40","2020-03-30","BRU"
"21","2020-03-30","VLA"
"73","2020-03-30","VLA"
"34","2020-03-30","WAL"
"165","2020-03-30","VLA"
"50","2020-03-30","WAL"
"25","2020-03-30","WAL"
"60","2020-03-30","WAL"
"35","2020-03-30","VLA"
"12","2020-03-30","VLA"
"43","2020-03-30","BRU"
"14","2020-03-30","VLA"
"68","2020-03-30","WAL"
"5","2020-03-30","VLA"
"38","2020-03-30","VLA"
"16","2020-03-30","VLA"
"37","2020-03-30","WAL"
"40","2020-03-30","VLA"
"27","2020-03-30","VLA"
"17","2020-03-30","VLA"
"6","2020-03-30","VLA"
"34","2020-03-30","WAL"
"8","2020-03-30","VLA"
"60","2020-03-30","WAL"
"11","2020-03-30","VLA"
"29","2020-03-30","WAL"
"80","2020-03-30","VLA"
"130","2020-03-30","VLA"
"15","2020-03-30","WAL"
"24","2020-03-30","VLA"
"7","2020-03-30","VLA"
"12","2020-03-30","VLA"
"47","2020-03-30","WAL"
"5","2020-03-30","VLA"
"19","2020-03-30","WAL"
"30","2020-03-30","WAL"
"39","2020-03-30","BRU"
"022","2020-03-30","WAL"
"82","2020-03-30","VLA"
"37","2020-03-30","WAL"
"11","2020-03-30","WAL"
"65","2020-03-30","VLA"
"40","2020-03-30","VLA"
"41","2020-03-30","VLA"
"9","2020-03-30","VLA"
"7","2020-03-30","BRU"
"19","2020-03-30","VLA"
"15","2020-03-30","VLA"
"30","2020-03-30","VLA"
"21","2020-03-30","VLA"
"6","2020-03-30","VLA"
"50","2020-03-30","VLA"
"20","2020-03-30","VLA"
"10","2020-03-30","BRU"
"27","2020-03-30","BRU"
"78","2020-03-30","VLA"
"34","2020-03-30","WAL"
"25","2020-03-30","VLA"
"20","2020-03-30","WAL"
"13","2020-03-30","VLA"
"10","2020-03-30","WAL"
"12","2020-03-30","VLA"
"17","2020-03-30","BRU"
"12","2020-03-30","VLA"
"73","2020-03-30","VLA"
"27","2020-03-30","BRU"
"103","2020-03-30","WAL"
"1","2020-03-30","VLA"
"6","2020-03-30","VLA"
"13","2020-03-30","VLA"
"29","2020-03-30","WAL"
"90","2020-03-30","VLA"
"16","2020-03-30","VLA"
"17","2020-03-30","VLA"
"11","2020-03-30","VLA"
"21","2020-03-30","VLA"
"20","2020-03-30","BRU"
"6","2020-03-30","VLA"
"19","2020-03-30","VLA"
"20","2020-03-30","VLA"
"9","2020-03-30","VLA"
"20","2020-03-30","VLA"
"16","2020-03-30","WAL"
"30","2020-03-30","WAL"
"43","2020-03-30","WAL"
"16","2020-03-30","WAL"
"48","2020-03-30","VLA"
"10","2020-03-30","BRU"
"24","2020-03-30","WAL"
"25","2020-03-30","WAL"
"28","2020-03-30","WAL"
"6","2020-03-30","VLA"
"28","2020-03-30","VLA"
"45","2020-03-30","VLA"
"33","2020-03-30","VLA"
"3","2020-03-30","VLA"
"18","2020-03-30","VLA"
"30","2020-03-30","VLA"
"29","2020-03-30","WAL"
"3","2020-03-30","VLA"
"19","2020-03-30","WAL"
"92","2020-03-30","WAL"
"5","2020-03-30","VLA"
"16","2020-03-30","VLA"
"31","2020-03-30","WAL"
"34","2020-03-30","WAL"
"15","2020-03-30","WAL"
"35","2020-03-30","WAL"
"18","2020-03-30","VLA"
"70","2020-03-30","BRU"
"300","2020-03-30","WAL"
"44","2020-03-30","WAL"
"8","2020-03-30","VLA"
"18","2020-03-30","WAL"
"5","2020-03-30","BRU"
