"nr_num_infection_masks","d_completed","cd_regio"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","WAL"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","BRU"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"","2020-04-02","VLA"
"1500","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"15","2020-04-02","VLA"
"120","2020-04-02","VLA"
"300","2020-04-02","VLA"
"60","2020-04-02","VLA"
"150","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"45","2020-04-02","WAL"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"60","2020-04-02","VLA"
"0","2020-04-02","VLA"
"","2020-04-02","VLA"
"300","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"12","2020-04-02","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"10","2020-04-02","VLA"
"15","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"15","2020-04-02","VLA"
"75","2020-04-02","VLA"
"15","2020-04-02","VLA"
"1500","2020-04-02","VLA"
"","2020-04-02","VLA"
"0","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","BRU"
"499","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"25","2020-04-02","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"20","2020-04-02","VLA"
"60","2020-04-02","VLA"
"30","2020-04-02","VLA"
"150","2020-04-02","VLA"
"200","2020-04-02","VLA"
"100","2020-04-02","VLA"
"30","2020-04-02","VLA"
"50","2020-04-02","VLA"
"","2020-04-02","VLA"
"7","2020-04-02","VLA"
"0","2020-04-02","VLA"
"10","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"20","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"20","2020-04-02","VLA"
"0","2020-04-02","VLA"
"12","2020-04-02","VLA"
"200","2020-04-02","VLA"
"100","2020-04-02","VLA"
"","2020-04-02","VLA"
"60","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"50","2020-04-02","VLA"
"10","2020-04-02","VLA"
"1000","2020-04-02","VLA"
"0","2020-04-02","VLA"
"0","2020-04-02","VLA"
"100","2020-04-02","VLA"
"50","2020-04-02","VLA"
"10","2020-04-02","VLA"
"15","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"8","2020-04-02","VLA"
"10","2020-04-02","VLA"
"50","2020-04-02","VLA"
"60","2020-04-02","VLA"
"","2020-04-02","VLA"
"12","2020-04-02","VLA"
"","2020-04-02","VLA"
"0","2020-04-02","VLA"
"120","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"021","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"50","2020-04-02","VLA"
"10","2020-04-02","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"25","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"21","2020-04-02","VLA"
"20","2020-04-02","VLA"
"","2020-04-02","VLA"
"15","2020-04-02","VLA"
"","2020-04-02","VLA"
"20","2020-04-02","VLA"
"50","2020-04-02","VLA"
"60","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"30","2020-04-02","VLA"
"50","2020-04-02","VLA"
"10","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"50","2020-04-02","VLA"
"30","2020-04-02","VLA"
"30","2020-04-02","VLA"
"15","2020-04-02","VLA"
"","2020-04-02","VLA"
"20","2020-04-02","VLA"
"10","2020-04-02","VLA"
"100","2020-04-02","VLA"
"10","2020-04-02","VLA"
"50","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"200","2020-04-02","VLA"
"","2020-04-02","VLA"
"7","2020-04-02","VLA"
"20","2020-04-02","VLA"
"20","2020-04-02","VLA"
"200","2020-04-02","VLA"
"","2020-04-02","VLA"
"20","2020-04-02","VLA"
"60","2020-04-02","VLA"
"10","2020-04-02","VLA"
"120","2020-04-02","VLA"
"","2020-04-02","VLA"
"20","2020-04-02","VLA"
"30","2020-04-02","VLA"
"10","2020-04-02","VLA"
"30","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"40","2020-04-02","VLA"
"","2020-04-02","VLA"
"60","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","BRU"
"500","2020-04-02","VLA"
"20","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"14","2020-04-02","VLA"
"30","2020-04-02","VLA"
"500","2020-04-02","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"360","2020-04-02","VLA"
"28","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"150","2020-04-02","VLA"
"200","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"20","2020-04-02","VLA"
"","2020-04-02","VLA"
"500","2020-04-02","VLA"
"400","2020-04-02","VLA"
"10","2020-04-02","VLA"
"100","2020-04-02","VLA"
"100","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"50","2020-04-02","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"","2020-04-02","VLA"
"60","2020-04-02","VLA"
"1","2020-04-02","VLA"
"30","2020-04-02","VLA"
"2000","2020-04-02","VLA"
"90","2020-04-02","VLA"
"20","2020-04-03","VLA"
"50","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"200","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"0","2020-04-03","VLA"
"100","2020-04-03","VLA"
"","2020-04-03","VLA"
"90","2020-04-03","VLA"
"","2020-04-03","VLA"
"100","2020-04-03","VLA"
"30","2020-04-03","VLA"
"0","2020-04-03","VLA"
"1","2020-04-03","VLA"
"200","2020-04-03","VLA"
"30","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","BRU"
"24","2020-04-03","VLA"
"14","2020-04-03","VLA"
"100","2020-04-03","VLA"
"50","2020-04-03","VLA"
"100","2020-04-03","VLA"
"84","2020-04-03","VLA"
"200","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"500","2020-04-03","VLA"
"","2020-04-03","VLA"
"40","2020-04-03","VLA"
"50","2020-04-03","VLA"
"60","2020-04-03","VLA"
"100","2020-04-03","VLA"
"60","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"20","2020-04-03","VLA"
"10","2020-04-03","VLA"
"15","2020-04-03","VLA"
"60","2020-04-03","VLA"
"100","2020-04-03","VLA"
"60","2020-04-03","VLA"
"20","2020-04-03","VLA"
"","2020-04-03","BRU"
"","2020-04-03","VLA"
"21","2020-04-03","VLA"
"90","2020-04-03","VLA"
"400","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"20","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"200","2020-04-03","VLA"
"","2020-04-03","VLA"
"7","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","VLA"
"50","2020-04-03","VLA"
"5","2020-04-03","VLA"
"50","2020-04-03","VLA"
"183","2020-04-03","VLA"
"","2020-04-03","VLA"
"1500","2020-04-03","VLA"
"50","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"1650","2020-04-03","VLA"
"7","2020-04-03","VLA"
"60","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"500","2020-04-03","VLA"
"100","2020-04-03","VLA"
"20","2020-04-03","VLA"
"","2020-04-03","VLA"
"50","2020-04-03","VLA"
"1","2020-04-03","VLA"
"","2020-04-03","VLA"
"50","2020-04-03","VLA"
"20","2020-04-03","VLA"
"500","2020-04-03","VLA"
"21","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"200","2020-04-03","VLA"
"20","2020-04-03","VLA"
"300","2020-04-03","VLA"
"100","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"200","2020-04-03","VLA"
"100","2020-04-03","VLA"
"200","2020-04-03","VLA"
"60","2020-04-03","VLA"
"60","2020-04-03","VLA"
"100","2020-04-03","VLA"
"","2020-04-03","VLA"
"14","2020-04-03","VLA"
"50","2020-04-03","VLA"
"30","2020-04-03","VLA"
"100","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"14","2020-04-03","VLA"
"50","2020-04-03","VLA"
"30","2020-04-03","VLA"
"7","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","VLA"
"100","2020-04-03","VLA"
"0","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","WAL"
"5","2020-04-03","BRU"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"20","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"0","2020-04-03","VLA"
"30","2020-04-03","VLA"
"30","2020-04-03","VLA"
"50","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"350","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"150","2020-04-03","VLA"
"30","2020-04-03","VLA"
"200","2020-04-03","VLA"
"","2020-04-03","VLA"
"60","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"60","2020-04-03","VLA"
"10","2020-04-03","VLA"
"30","2020-04-03","VLA"
"500","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"60","2020-04-03","VLA"
"60","2020-04-03","VLA"
"500","2020-04-03","VLA"
"15","2020-04-03","VLA"
"28","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"30","2020-04-03","VLA"
"60","2020-04-03","VLA"
"","2020-04-03","VLA"
"40","2020-04-03","VLA"
"","2020-04-03","VLA"
"50","2020-04-03","VLA"
"60","2020-04-03","VLA"
"60","2020-04-03","VLA"
"100","2020-04-03","VLA"
"50","2020-04-03","VLA"
"0","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-04","VLA"
"0","2020-04-04","VLA"
"100","2020-04-04","VLA"
"100","2020-04-04","VLA"
"500","2020-04-04","VLA"
"20","2020-04-04","VLA"
"100","2020-04-04","VLA"
"60","2020-04-04","VLA"
"0","2020-04-04","VLA"
"400","2020-04-04","VLA"
"30","2020-04-04","VLA"
"100","2020-04-04","VLA"
"500","2020-04-04","VLA"
"500","2020-04-04","VLA"
"10","2020-04-04","VLA"
"20","2020-04-04","VLA"
"0","2020-04-04","VLA"
"60","2020-04-04","VLA"
"100","2020-04-04","VLA"
"30","2020-04-05","VLA"
"350","2020-04-05","VLA"
"0","2020-04-05","VLA"
"100","2020-04-05","VLA"
"400","2020-04-05","VLA"
"30","2020-04-05","VLA"
"","2020-04-05","VLA"
"0","2020-04-05","VLA"
"0","2020-04-05","VLA"
"100","2020-04-05","VLA"
"30","2020-04-05","WAL"
"60","2020-04-06","VLA"
"200","2020-04-06","VLA"
"300","2020-04-06","VLA"
"30","2020-04-06","VLA"
"40","2020-04-06","VLA"
"100","2020-04-06","VLA"
"30","2020-04-06","VLA"
"100","2020-04-06","VLA"
"10","2020-04-06","WAL"
"","2020-04-06","VLA"
"30","2020-04-06","VLA"
